SEVERN,56.35,78.35,2022/05/01,9.2,2.0,0.0,59.0,3.0
SEVERN,56.35,78.35,2022/05/02,13.5,2.5,0.0,47.0,2.1
SEVERN,56.35,78.35,2022/05/03,11.3,0.6,0.0,50.0,1.8
SEVERN,56.35,78.35,2022/05/04,14.2,-3.1,0.0,44.0,1.4
SEVERN,56.35,78.35,2022/05/05,16.9,-1.1,0.0,55.0,0.8
SEVERN,56.35,78.35,2022/05/06,21.1,2.7,0.0,40.0,4.5
SEVERN,56.35,78.35,2022/05/07,8.0,1.3,0.0,39.0,4.0
SEVERN,56.35,78.35,2022/05/08,10.5,-6.0,0.0,39.0,1.4
SEVERN,56.35,78.35,2022/05/09,19.1,1.3,0.0,55.0,1.1
SEVERN,56.35,78.35,2022/05/10,19.4,0.4,0.0,51.0,2.4
SEVERN,56.35,78.35,2022/05/11,18.8,4.7,0.0,38.0,3.3
SEVERN,56.35,78.35,2022/05/12,23.4,2.1,0.0,30.0,0.5
SEVERN,56.35,78.35,2022/05/13,24.4,1.2,0.0,48.0,0.5
SEVERN,56.35,78.35,2022/05/14,26.9,3.9,0.0,48.0,2.1
SEVERN,56.35,78.35,2022/05/15,24.1,9.0,0.0,53.0,1.9
SEVERN,56.35,78.35,2022/05/16,24.1,4.5,0.0,65.0,2.6
SEVERN,56.35,78.35,2022/05/17,25.4,11.0,0.3,69.0,4.8
SEVERN,56.35,78.35,2022/05/18,23.9,10.6,0.0,42.0,2.8
SEVERN,56.35,78.35,2022/05/19,20.8,12.0,8.0,60.0,2.5
SEVERN,56.35,78.35,2022/05/20,20.6,8.9,0.0,46.0,6.0
SEVERN,56.35,78.35,2022/05/21,24.1,3.5,3.0,83.0,2.6
SEVERN,56.35,78.35,2022/05/22,29.1,13.8,0.0,51.0,4.6
SEVERN,56.35,78.35,2022/05/23,19.2,7.0,0.7,67.0,5.0
SEVERN,56.35,78.35,2022/05/24,26.6,13.7,0.0,35.0,3.1
SEVERN,56.35,78.35,2022/05/25,29.0,7.8,0.0,76.0,1.1
SEVERN,56.35,78.35,2022/05/26,26.3,13.9,0.0,61.0,2.3
SEVERN,56.35,78.35,2022/05/27,25.5,8.7,0.0,55.0,3.0
SEVERN,56.35,78.35,2022/05/28,22.6,10.1,0.0,46.0,1.4
SEVERN,56.35,78.35,2022/05/29,23.5,9.9,0.0,65.0,0.8
SEVERN,56.35,78.35,2022/05/30,22.7,12.1,0.0,54.0,1.9
SEVERN,56.35,78.35,2022/05/31,16.2,6.6,3.0,67.0,1.0
SEVERN,56.35,78.35,2022/06/01,16.8,8.8,2.0,89.0,1.8
SEVERN,56.35,78.35,2022/06/02,13.7,4.7,3.0,80.0,1.6
SEVERN,56.35,78.35,2022/06/03,10.3,0.9,0.0,57.0,2.0
SEVERN,56.35,78.35,2022/06/04,10.3,-1.6,0.0,74.0,0.8
SEVERN,56.35,78.35,2022/06/05,10.0,0.4,0.3,65.0,1.4
SEVERN,56.35,78.35,2022/06/06,16.6,-2.0,0.0,75.0,1.4
SEVERN,56.35,78.35,2022/06/07,20.8,6.5,2.0,58.0,2.5
SEVERN,56.35,78.35,2022/06/08,19.7,4.1,0.0,62.0,2.9
SEVERN,56.35,78.35,2022/06/09,18.9,10.3,0.9,51.0,4.9
SEVERN,56.35,78.35,2022/06/10,23.2,12.9,0.0,48.0,3.0
SEVERN,56.35,78.35,2022/06/11,27.6,14.9,10.0,57.0,3.0
SEVERN,56.35,78.35,2022/06/12,24.9,11.7,7.0,70.0,2.8
SEVERN,56.35,78.35,2022/06/13,26.6,8.7,0.0,87.0,1.8
SEVERN,56.35,78.35,2022/06/14,24.1,11.9,0.9,79.0,1.4
SEVERN,56.35,78.35,2022/06/15,17.4,12.2,5.0,86.0,2.8
SEVERN,56.35,78.35,2022/06/16,19.0,12.3,0.6,77.0,1.8
SEVERN,56.35,78.35,2022/06/17,17.9,12.7,12.0,79.0,1.8
