ZDVINSK,54.7333,78.6833,2022/05/01,14.5,5.4,0.0,59.0,5.6
ZDVINSK,54.7333,78.6833,2022/05/02,14.2,5.1,0.0,58.0,4.3
ZDVINSK,54.7333,78.6833,2022/05/03,11.6,1.6,0.0,56.0,3.8
ZDVINSK,54.7333,78.6833,2022/05/04,16.6,-0.5,0.0,45.0,0.6
ZDVINSK,54.7333,78.6833,2022/05/05,18.6,-1.3,0.0,59.0,1.1
ZDVINSK,54.7333,78.6833,2022/05/06,23.5,10.6,0.0,28.0,3.9
ZDVINSK,54.7333,78.6833,2022/05/07,9.2,2.8,0.0,40.0,7.4
ZDVINSK,54.7333,78.6833,2022/05/08,13.3,-5.0,0.0,54.0,3.1
ZDVINSK,54.7333,78.6833,2022/05/09,19.3,0.8,0.0,61.0,1.8
ZDVINSK,54.7333,78.6833,2022/05/10,19.1,1.8,0.0,54.0,3.3
ZDVINSK,54.7333,78.6833,2022/05/11,20.0,4.4,0.0,27.0,3.5
ZDVINSK,54.7333,78.6833,2022/05/12,23.9,2.7,0.0,36.0,1.1
ZDVINSK,54.7333,78.6833,2022/05/13,25.4,3.1,0.0,50.0,0.8
ZDVINSK,54.7333,78.6833,2022/05/14,26.4,8.2,0.0,43.0,2.3
ZDVINSK,54.7333,78.6833,2022/05/15,25.4,9.7,0.0,58.0,2.5
ZDVINSK,54.7333,78.6833,2022/05/16,27.3,10.8,0.0,47.0,3.4
ZDVINSK,54.7333,78.6833,2022/05/17,29.1,14.2,4.0,79.0,4.3
ZDVINSK,54.7333,78.6833,2022/05/18,23.3,13.7,0.0,53.0,2.4
ZDVINSK,54.7333,78.6833,2022/05/19,23.7,13.1,4.0,68.0,3.4
ZDVINSK,54.7333,78.6833,2022/05/20,21.4,10.8,0.0,44.0,4.6
ZDVINSK,54.7333,78.6833,2022/05/21,30.0,7.3,0.0,59.0,2.6
ZDVINSK,54.7333,78.6833,2022/05/22,30.4,17.8,0.0,32.0,4.5
ZDVINSK,54.7333,78.6833,2022/05/23,20.8,8.1,0.0,49.0,4.4
ZDVINSK,54.7333,78.6833,2022/05/24,27.2,11.5,0.0,38.0,2.4
ZDVINSK,54.7333,78.6833,2022/05/25,28.4,9.1,0.0,65.0,2.4
ZDVINSK,54.7333,78.6833,2022/05/26,28.2,12.8,0.0,58.0,3.4
ZDVINSK,54.7333,78.6833,2022/05/27,27.0,12.1,0.0,54.0,3.9
ZDVINSK,54.7333,78.6833,2022/05/28,24.5,11.8,0.0,43.0,2.8
ZDVINSK,54.7333,78.6833,2022/05/29,25.1,10.6,0.0,63.0,2.1
