KARASUK,53.7333,78.0167,2022/05/01,19.3,8.3,0.0,49.0,4.8
KARASUK,53.7333,78.0167,2022/05/02,15.3,6.7,0.0,56.0,4.0
KARASUK,53.7333,78.0167,2022/05/03,12.2,3.3,0.0,52.0,3.8
KARASUK,53.7333,78.0167,2022/05/04,15.8,-1.6,0.0,49.0,1.4
KARASUK,53.7333,78.0167,2022/05/05,18.2,2.4,0.0,46.0,1.3
KARASUK,53.7333,78.0167,2022/05/06,23.9,9.2,0.0,30.0,4.6
KARASUK,53.7333,78.0167,2022/05/07,11.3,3.5,0.0,34.0,5.3
KARASUK,53.7333,78.0167,2022/05/08,17.0,-3.8,0.0,54.0,2.8
KARASUK,53.7333,78.0167,2022/05/09,20.4,6.7,0.0,49.0,1.4
KARASUK,53.7333,78.0167,2022/05/10,19.5,6.6,0.0,46.0,3.5
KARASUK,53.7333,78.0167,2022/05/11,20.1,5.9,0.0,23.0,3.5
KARASUK,53.7333,78.0167,2022/05/12,24.6,6.4,0.0,38.0,1.3
KARASUK,53.7333,78.0167,2022/05/13,26.4,8.9,0.0,43.0,0.6
KARASUK,53.7333,78.0167,2022/05/14,26.5,8.7,0.0,50.0,2.8
KARASUK,53.7333,78.0167,2022/05/15,25.6,11.7,0.0,49.0,3.4
KARASUK,53.7333,78.0167,2022/05/16,27.8,8.3,0.3,59.0,3.0
KARASUK,53.7333,78.0167,2022/05/17,30.5,14.1,0.0,65.0,4.6
KARASUK,53.7333,78.0167,2022/05/18,22.5,11.9,0.0,40.0,1.6
KARASUK,53.7333,78.0167,2022/05/19,25.1,14.8,3.0,67.0,3.9
KARASUK,53.7333,78.0167,2022/05/20,21.9,10.1,0.0,45.0,4.9
KARASUK,53.7333,78.0167,2022/05/21,30.8,7.8,0.0,56.0,3.5
KARASUK,53.7333,78.0167,2022/05/22,30.9,17.7,0.0,30.0,5.5
KARASUK,53.7333,78.0167,2022/05/23,21.8,6.1,0.0,43.0,4.0
KARASUK,53.7333,78.0167,2022/05/24,27.3,8.4,0.0,44.0,2.4
KARASUK,53.7333,78.0167,2022/05/25,28.9,15.3,0.0,44.0,4.0
KARASUK,53.7333,78.0167,2022/05/26,30.9,15.6,0.0,44.0,4.3
KARASUK,53.7333,78.0167,2022/05/27,31.4,15.4,0.0,48.0,3.0
KARASUK,53.7333,78.0167,2022/05/28,22.9,15.5,0.0,43.0,2.4
KARASUK,53.7333,78.0167,2022/05/29,25.8,13.7,0.4,52.0,3.0
KARASUK,53.7333,78.0167,2022/05/30,28.5,14.5,0.0,44.0,3.6
KARASUK,53.7333,78.0167,2022/05/31,26.7,12.0,9.0,51.0,2.0
