KICHTOV,56.6,76.5667,2022/05/01,6.9,0.2,0.0,63.0,4.1
KICHTOV,56.6,76.5667,2022/05/02,13.1,0.5,1.0,60.0,4.6
KICHTOV,56.6,76.5667,2022/05/03,11.3,-0.8,0.0,69.0,6.0
KICHTOV,56.6,76.5667,2022/05/04,16.0,-5.8,0.0,74.0,1.9
KICHTOV,56.6,76.5667,2022/05/05,17.3,-0.8,0.0,46.0,1.8
KICHTOV,56.6,76.5667,2022/05/06,21.2,-0.2,0.0,45.0,3.6
KICHTOV,56.6,76.5667,2022/05/07,8.0,0.3,0.0,55.0,9.6
KICHTOV,56.6,76.5667,2022/05/08,11.7,-4.5,0.3,48.0,1.9
KICHTOV,56.6,76.5667,2022/05/09,19.7,-0.4,0.0,80.0,1.5
KICHTOV,56.6,76.5667,2022/05/10,20.8,2.8,0.0,64.0,1.8
KICHTOV,56.6,76.5667,2022/05/11,20.2,2.8,0.0,44.0,2.6
KICHTOV,56.6,76.5667,2022/05/12,23.4,8.1,0.0,27.0,1.8
KICHTOV,56.6,76.5667,2022/05/13,23.3,3.2,0.0,61.0,0.6
KICHTOV,56.6,76.5667,2022/05/14,26.7,4.5,0.0,63.0,2.5
KICHTOV,56.6,76.5667,2022/05/15,22.9,7.7,0.0,62.0,3.0
KICHTOV,56.6,76.5667,2022/05/16,24.7,3.2,0.0,72.0,2.1
KICHTOV,56.6,76.5667,2022/05/17,23.8,9.8,5.0,86.0,3.8
KICHTOV,56.6,76.5667,2022/05/18,23.8,6.8,0.0,52.0,2.4
KICHTOV,56.6,76.5667,2022/05/19,19.5,12.0,11.0,63.0,2.6
KICHTOV,56.6,76.5667,2022/05/20,20.0,9.4,0.3,48.0,4.9
KICHTOV,56.6,76.5667,2022/05/21,23.5,0.3,5.0,82.0,2.1
KICHTOV,56.6,76.5667,2022/05/22,29.7,12.8,0.0,60.0,4.0
KICHTOV,56.6,76.5667,2022/05/23,17.8,7.1,1.5,79.0,3.5
KICHTOV,56.6,76.5667,2022/05/24,26.8,13.7,0.0,39.0,2.5
KICHTOV,56.6,76.5667,2022/05/25,28.8,7.2,0.0,83.0,1.0
KICHTOV,56.6,76.5667,2022/05/26,27.0,14.1,0.0,68.0,2.4
KICHTOV,56.6,76.5667,2022/05/27,25.2,11.0,0.0,58.0,3.0
KICHTOV,56.6,76.5667,2022/05/28,21.9,11.2,0.0,62.0,3.4
KICHTOV,56.6,76.5667,2022/05/29,24.6,4.8,0.0,82.0,1.1
KICHTOV,56.6,76.5667,2022/05/30,22.0,9.9,0.0,63.0,4.3
KICHTOV,56.6,76.5667,2022/05/31,17.0,7.9,1.0,69.0,1.4
